# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       5    -0.29406     0.00000    -0.29406    2.339350703    5.322011171    2.982660469
     1       5     0.00000     0.00000    -0.29406    1.559345635    4.300257957    2.740912323
     1       5     0.14703     0.14703    -0.44109    1.688364679    4.346582813    2.658218135
     1       5    -0.29406    -0.29406     0.00000    2.339350703    5.322011171    2.982660468
     1       5    -0.14703    -0.14703    -0.14703    1.193064763    4.528836483    3.335771719
     1       6     0.00000     0.00000     0.00000    3.415063813    6.380545071    2.965481258
     1       6     0.14703     0.14703    -0.14703    4.168214623    7.072945013    2.904730391
     1       6     0.29406     0.29406    -0.29406    4.041117953    6.885097476    2.843979523
     1       6    -0.14703    -0.14703     0.14703    4.168214623    7.072945013    2.904730391
     1       6     0.14703    -0.14703     0.14703    4.168214622    7.072945013    2.904730391
     1       6     0.29406     0.00000     0.00000    2.869894906    6.065159452    3.195264546
     1       6     0.44109     0.14703    -0.14703    4.294928860    6.924709062    2.629780201
     1       6     0.00000    -0.29406     0.29406    5.205455205    8.347052762    3.141597556
     1       6     0.29406    -0.29406     0.29406    4.041117953    6.885097476    2.843979523
     1       6     0.44109    -0.14703     0.14703    4.294928860    6.924709061    2.629780201
     1       6     0.58812     0.00000     0.00000    1.115853519    3.792059644    2.676206125
     1       6    -0.44109     0.14703    -0.14703    4.294928860    6.924709057    2.629780196
     1       6    -0.14703     0.14703    -0.14703    4.168214622    7.072945013    2.904730391
     1       6     0.00000     0.29406    -0.29406    5.205455205    8.347052761    3.141597556
     1       6    -0.44109    -0.14703     0.14703    4.294928860    6.924709057    2.629780197
     1       6    -0.29406     0.00000     0.00000    2.869894906    6.065159452    3.195264546
     1       6    -0.14703     0.14703     0.14703    4.168214622    7.072945013    2.904730391
     1       6     0.00000     0.29406     0.00000    2.869894906    6.065159452    3.195264546
