# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       5     0.29406     0.00000     0.00000    7.467479152    9.233439914    1.765960762
     1       5     0.44109     0.14703    -0.14703    7.747557118    9.473011426    1.725454308
     1       5     0.00000    -0.29406     0.29406    8.225570084   10.112531840    1.886961756
     1       5    -0.29406     0.29406    -0.29406    6.401965918    8.242469918    1.840504000
     1       5     0.44109    -0.14703     0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.58812     0.00000     0.00000    7.230083066    8.659365066    1.429282000
     1       5    -0.44109     0.14703    -0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.14703     0.14703    -0.14703    6.963706553    8.880826944    1.917120390
     1       5     0.00000     0.29406    -0.29406    8.225570084   10.112531841    1.886961757
     1       5    -0.44109    -0.14703     0.14703    7.747557118    9.473011426    1.725454307
     1       5    -0.29406     0.00000     0.00000    7.467479152    9.233439914    1.765960762
     1       5    -0.14703     0.14703     0.14703    6.963706553    8.880826944    1.917120390
     1       5     0.00000     0.29406     0.00000    7.467479152    9.233439914    1.765960762
     1       5     0.14703     0.44109    -0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.29406     0.00000     0.29406    8.225570084   10.112531842    1.886961757
     1       5     0.00000     0.00000     0.29406    7.467479152    9.233439914    1.765960762
     1       5     0.14703     0.14703     0.14703    6.963706553    8.880826943    1.917120390
     1       5     0.29406     0.29406     0.00000    8.225570084   10.112531841    1.886961757
     1       5    -0.14703    -0.14703     0.44109    7.747557118    9.473011425    1.725454307
     1       5     0.14703    -0.14703     0.44109    7.747557118    9.473011426    1.725454308
     1       5     0.29406     0.00000     0.29406    8.225570084   10.112531842    1.886961757
     1       5     0.44109     0.14703     0.14703    7.747557118    9.473011425    1.725454307
     1       5     0.00000    -0.29406     0.58812   10.080238749   12.215511413    2.135272664
     1       5    -0.29406     0.29406     0.00000    8.225570084   10.112531841    1.886961757
     1       5    -0.14703     0.44109    -0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.58812    -0.00000     0.29406   10.080238749   12.215511422    2.135272673
     1       5    -0.44109     0.14703     0.14703    7.747557118    9.473011425    1.725454307
     1       5     0.29406    -0.29406    -0.29406    6.401965918    8.242469918    1.840504000
     1       5    -0.14703     0.44109     0.14703    7.747557118    9.473011426    1.725454308
     1       5     0.00000    -0.58812     0.00000    7.230083066    8.659365066    1.429282000
     1       5     0.14703    -0.44109    -0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.14703     0.14703     0.44109    7.747557118    9.473011426    1.725454308
     1       5     0.00000     0.29406     0.29406    8.225570084   10.112531841    1.886961757
     1       5     0.14703     0.44109     0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.29406     0.00000     0.58812   10.080238749   12.215511427    2.135272678
     1       5     0.00000     0.00000    -0.58812    7.230083066    8.659365066    1.429282000
     1       5     0.14703     0.14703     0.44109    7.747557118    9.473011425    1.725454307
     1       5    -0.29406    -0.29406    -0.29406    6.401965918    8.242469918    1.840504000
     1       5    -0.14703    -0.14703    -0.44109    7.747557118    9.473011425    1.725454306
     1       5     0.14703    -0.14703    -0.44109    7.747557118    9.473011425    1.725454307
     1       5    -0.29406     0.58812     0.00000   10.080238749   12.215511407    2.135272658
     1       5    -0.14703    -0.44109    -0.14703    7.747557118    9.473011425    1.725454307
     1       5     0.00000    -0.29406    -0.29406    8.225570084   10.112531841    1.886961757
     1       5     0.14703    -0.14703    -0.14703    6.963706553    8.880826944    1.917120390
     1       5     0.29406     0.00000    -0.29406    8.225570084   10.112531841    1.886961757
     1       5    -0.14703    -0.44109     0.14703    7.747557118    9.473011425    1.725454307
     1       5     0.00000    -0.29406     0.00000    7.467479152    9.233439914    1.765960762
     1       5     0.29406    -0.29406     0.00000    8.225570084   10.112531841    1.886961757
     1       5     0.44109    -0.14703    -0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.00000    -0.58812     0.29406   10.080238749   12.215511409    2.135272660
     1       5     0.14703    -0.44109     0.14703    7.747557118    9.473011425    1.725454307
     1       5    -0.14703     0.14703    -0.44109    7.747557118    9.473011425    1.725454307
     1       5     0.58812    -0.29406     0.00000   10.080238749   12.215511427    2.135272678
     1       5    -0.44109    -0.14703    -0.14703    7.747557118    9.473011424    1.725454306
     1       5    -0.29406     0.00000    -0.29406    8.225570084   10.112531842    1.886961757
     1       5     0.00000     0.00000    -0.29406    7.467479152    9.233439914    1.765960762
     1       5     0.14703     0.14703    -0.44109    7.747557118    9.473011425    1.725454307
     1       5    -0.29406    -0.29406     0.00000    8.225570084   10.112531842    1.886961757
     1       5    -0.14703    -0.14703    -0.14703    6.963706553    8.880826944    1.917120390
     1       6     0.00000     0.00000     0.00000    9.031801790   10.992359790    1.960558000
     1       6     0.14703     0.14703    -0.14703   10.100404010   12.068589010    1.968185000
     1       6    -0.29406    -0.29406     0.29406   10.324821134   12.300633134    1.975812000
     1       6    -0.14703    -0.14703     0.14703   10.100404010   12.068589010    1.968185000
     1       6     0.14703    -0.14703     0.14703   10.100404010   12.068589010    1.968185000
     1       6     0.29406     0.00000     0.00000    8.805859070   10.587784607    1.781925537
     1       6     0.44109     0.14703    -0.14703   10.220087742   11.958417212    1.738329471
     1       6     0.00000    -0.29406     0.29406   11.040115643   12.770556732    1.730441089
     1       6    -0.29406     0.29406    -0.29406   10.324821134   12.300633134    1.975812000
     1       6     0.44109    -0.14703     0.14703   10.220087742   11.958417212    1.738329470
     1       6    -0.58812     0.00000     0.00000    7.300200379    8.951803379    1.651603000
     1       6    -0.44109     0.14703    -0.14703   10.220087742   11.958417207    1.738329466
     1       6    -0.14703     0.14703    -0.14703   10.100404010   12.068589010    1.968185000
     1       6     0.00000     0.29406    -0.29406   11.040115643   12.770556733    1.730441090
     1       6    -0.44109    -0.14703     0.14703   10.220087742   11.958417210    1.738329469
     1       6    -0.29406     0.00000     0.00000    8.805859070   10.587784607    1.781925537
     1       6    -0.14703     0.14703     0.14703   10.100404010   12.068589010    1.968185000
     1       6     0.00000     0.29406     0.00000    8.805859070   10.587784607    1.781925537
     1       6     0.14703     0.44109    -0.14703   10.220087742   11.958417211    1.738329470
     1       6    -0.29406     0.00000     0.29406   11.040115643   12.770556730    1.730441087
